endTime,artistName,trackName,msPlayed
2021-10-04 13:35,The Band CAMINO,Who Do You Think You Are?,133718
2021-10-04 13:39,Taylor Swift,22,230133
2021-10-04 13:44,Kanye West,Jail,297000
2021-10-04 13:48,Taylor Swift,Wildest Dreams (Taylor's Version),220433
2021-10-04 14:40,Miley Cyrus,See You Again,9284
2021-10-04 16:14,Miley Cyrus,See You Again,181422
2021-10-04 16:14,Conan Gray,Maniac,12893
2021-10-04 16:18,Jonas Brothers,Year 3000,2925
2021-10-04 16:18,Taylor Swift,22,230133
2021-10-04 16:18,Nicki Minaj,Super Bass,3041
2021-10-04 16:18,Conan Gray,Maniac,4760
2021-10-04 16:19,Taylor Swift,We Are Never Ever Getting Back Together,58444
2021-10-04 18:23,Taylor Swift,We Are Never Ever Getting Back Together,134697
2021-10-04 18:24,Katy Perry,Teenage Dream,86094
2021-10-04 18:28,One Direction,Steal My Girl,7936
2021-10-04 18:28,Shawn Mendes,If I Can't Have You,4992
2021-10-04 18:28,Miley Cyrus,We Can't Stop,231240
2021-10-04 18:31,Taylor Swift,Cruel Summer,178426
2021-10-04 18:31,The Vamps,Somebody To You,2769
2021-10-04 18:31,Jesse McCartney,Leavin',2856
2021-10-04 18:32,COIN,Talk Too Much,4318
2021-10-04 18:32,One Direction,Olivia,9705
2021-10-04 18:36,Taylor Swift,Getaway Car,233626
2021-10-04 18:48,Zac Efron,Rewrite The Stars,650
2021-10-04 20:21,Zac Efron,Rewrite The Stars,4713
2021-10-04 20:21,Olivia Rodrigo,good 4 u,1578
2021-10-04 20:21,Khalid,8TEEN,232
2021-10-04 20:22,P!nk,Raise Your Glass,16044
2021-10-04 20:25,Taylor Swift,22,230133
2021-10-04 20:25,P!nk,Raise Your Glass,3668
2021-10-04 20:25,Taylor Swift,The Way I Loved You (Taylor’s Version),1787
2021-10-04 20:28,Blake Rose,Lady,181858
2021-10-04 20:31,Healy,Tucson,169830
2021-10-04 20:31,Taylor Swift,Cruel Summer,6826
2021-10-04 20:31,Taylor Swift,The Way I Loved You (Taylor’s Version),1578
2021-10-04 20:32,Taylor Swift,Death By A Thousand Cuts,7314
2021-10-04 20:32,Taylor Swift,‘tis the damn season,5874
2021-10-04 20:39,Olivia Rodrigo,traitor,229226
2021-10-04 20:59,Taylor Swift,Wildest Dreams (Taylor's Version),71958
2021-10-04 21:24,Leah Sykes,Sorry to the Waitress,177559
2021-10-04 21:27,Kanye West,Come to Life,1578
2021-10-04 21:27,Taylor Swift,Wildest Dreams (Taylor's Version),136095
2021-10-04 21:27,Daisy the Great,Record Player (with AJR),1386
2021-10-04 21:27,88GLAM,Bali,4160
2021-10-04 21:27,Taylor Swift,tolerate it,6911
2021-10-04 21:31,We Three,i wanna love somebody,233616
2021-10-04 21:34,Johan Lenox,throwback thursday,188400
2021-10-04 21:37,rei brown,Bubble,157297
2021-10-04 21:41,Dr. Dre,Still D.R.E.,270586
2021-10-04 21:45,T.I.,Whatever You Like,249533
2021-10-04 21:49,Taylor Swift,tolerate it,245440
2021-10-04 21:53,Hailee Steinfeld,Rock Bottom,198240
2021-10-04 21:56,Khalid,Talk (feat. Disclosure),197573
2021-10-04 21:59,Cheat Codes,Feels Great (feat. Fetty Wap & CVBZ),193568
2021-10-04 22:02,CaRter,Jasper Avenue,810
2021-10-04 22:02,Alexis Ffrench,Bluebird,14378
2021-10-04 22:02,FKA twigs,sad day,149180
2021-10-04 22:02,UMI,Open Up,7168
2021-10-04 22:06,We Three,i wanna love somebody,233616
2021-10-04 22:08,San Holo,We Rise,102182
2021-10-04 22:10,Taylor Swift,22,149653
2021-10-04 22:11,Taylor Swift,Getaway Car,1109
2021-10-04 22:11,We Three,i wanna love somebody,22634
2021-10-04 22:14,Taylor Swift,King Of My Heart,214320
2021-10-04 22:22,Taylor Swift,Don’t Blame Me,195121
2021-10-04 22:22,Taylor Swift,Dress,1002
2021-10-04 22:23,Taylor Swift,Dancing With Our Hands Tied,1301
2021-10-04 22:26,Taylor Swift,Call It What You Want,203506
2021-10-04 22:29,Taylor Swift,This Is Why We Can't Have Nice Things,207133
2021-10-04 22:33,Taylor Swift,Gorgeous,209680
2021-10-04 22:37,Taylor Swift,End Game,244826
2021-10-04 22:40,Taylor Swift,...Ready For It?,208186
2021-10-04 22:41,Taylor Swift,Delicate,45084
2021-10-04 22:41,LANY,dancing in the kitchen,5802
2021-10-04 22:42,Eminem,Godzilla (feat. Juice WRLD),3669
2021-10-04 22:42,Eminem,Godzilla (feat. Juice WRLD),533
2021-10-04 22:42,Gracie Abrams,21,21098
2021-10-04 22:44,Lafrantz,Backseat,159558
2021-10-04 22:47,Taylor Swift,Back To December/Apologize/You're Not Sorry - Live/2011/Medley,1407
2021-10-04 22:47,KAROL G,Tusa,170373
2021-10-04 22:47,John K,in case you miss me,4010
2021-10-04 22:47,Noah Kahan,Tidal,2240
2021-10-04 22:47,Matthew Chaim,Winter/Fall,6335
2021-10-04 22:48,Jesse,Bi,1898
2021-10-04 22:48,Taylor Swift,‘tis the damn season,51690
2021-10-04 22:48,Taylor Swift,Forever & Always (Piano Version) (Taylor’s Version),1621
2021-10-04 22:48,Jenna Wright,Feels Like Home,64
2021-10-04 22:48,Jenna Wright,Feels Like Home,2026
2021-10-04 22:53,JHart,Temporary,853
2021-10-04 22:53,D Smoke,Last Supper,725
2021-10-04 22:53,Katy Perry,Daisies,1173
2021-10-04 22:53,Smallpools,Mother - 8 Mix,3157
2021-10-04 22:53,Taylor Swift,epiphany,9452
2021-10-04 22:53,Ludacris,How Low,1408
2021-10-04 22:53,Valley,Closer To The Picture,597
2021-10-04 22:53,Leaflet,Iroh's Loss (Leaves from the Vine),576
2021-10-04 22:53,The Beatles,Here Comes The Sun - Remastered 2009,704
2021-10-04 22:53,Big Red Machine,Renegade (feat. Taylor Swift),896
2021-10-04 22:53,Swae Lee,Someone Said,725
2021-10-04 22:53,Ingrid Andress,Lady Like,725
2021-10-04 22:53,Belinda,Luz Sin Gravedad,640
2021-10-04 22:53,Fatboibari,Romance Garbage,618
2021-10-04 22:53,Bazzi,Why,576
2021-10-04 22:53,Ocean Park Standoff,Lost Boys,533
2021-10-04 22:53,Matt Luneburg,Highway,264756
2021-10-04 22:53,Golds,Fragile,2560
2021-10-04 22:53,Lady A,Need You Now,725
2021-10-04 22:53,Bad Bunny,Vete,746
2021-10-04 22:53,Rico Nasty,IPHONE,661
2021-10-04 22:54,GAWVI,Fight For Me,11349
2021-10-04 22:58,GAWVI,Fight For Me,134826
2021-10-04 22:59,dempsey hope,commitment issues,1941
2021-10-04 22:59,Jome,Blue,43840
2021-10-04 22:59,Marc E. Bassy,Just My Luck,69055
2021-10-04 23:00,pluko,used to,2005
2021-10-04 23:02,Matt Hall,gut feelings,171845
2021-10-04 23:06,Healy,Tucson,204123
2021-10-04 23:07,Gordon Snyder,Outta PA,2880
2021-10-04 23:07,ayokay,Kings of Summer,2304
2021-10-04 23:07,Marc E. Bassy,Just My Luck,6954
2021-10-04 23:07,Why Don't We,Unbelievable,65697
2021-10-05 15:31,Taylor Swift,22,19970
2021-10-05 15:32,Drake,In My Feelings,82964
2021-10-05 15:36,Taylor Swift,22,230133
2021-10-05 15:40,Taylor Swift,New Romantics,230466
2021-10-05 15:43,Taylor Swift,Wildest Dreams (Taylor's Version),203558
2021-10-05 16:05,KB,Hold Me Back,4017
2021-10-05 16:08,The Band CAMINO,Roses,181673
2021-10-05 16:09,Nicki Minaj,Fractions,17066
2021-10-05 16:09,Avery Lynch,Holding My Own Hand,6199
2021-10-05 16:09,Gilsons,Devagarinho,9251
2021-10-05 16:13,Yøuth,Someone New,29768
2021-10-05 16:13,The Band CAMINO,What I Want,230793
2021-10-05 16:14,New Friends,Purple Candy,2391
2021-10-05 16:14,The 1975,The 1975,31880
2021-10-05 16:14,Taylor Swift,The Archer,7221
2021-10-05 16:14,Ben Rector,Paris,5642
2021-10-05 16:14,Adam Friedman,What If,2275
2021-10-05 16:14,Ryan Pulford,2019_5_31 Hurts to Fall,2972
2021-10-05 16:14,Nicki Minaj,Barbie Tingz,3459
2021-10-05 16:14,Rihanna,Needed Me,8382
2021-10-05 16:19,Travis Scott,Antidote,262693
2021-10-05 16:20,D Smoke,Let Go,44981
2021-10-05 16:20,Amber Run,5AM,2182
2021-10-05 18:01,Katy Perry,Firework,227880
2021-10-05 18:05,Katy Perry,California Gurls,234653
2021-10-05 18:08,Healy,Tucson,204123
2021-10-05 18:11,Leah Sykes,Sorry to the Waitress,177559
2021-10-05 18:13,Jonathan & Friends,MagSafe,130434
2021-10-05 18:15,5 Seconds of Summer,Youngblood,90084
2021-10-05 18:16,Kanye West,Jail,66873
2021-10-05 18:36,Kanye West,Jail pt 2,63924
2021-10-07 18:27,Kanye West,Jail pt 2,99845
2021-10-07 21:08,Kanye West,Jail pt 2,116494
2021-10-07 21:11,Jonas Blue,Rise,194407
2021-10-07 21:15,Bishu,Way Up,12934
2021-10-07 21:15,James TW,When You Love Someone,216560
2021-10-07 21:20,Taylor Swift,my tears ricochet - the long pond studio sessions,295173
2021-10-07 21:23,Young Money,Trophies,188320
2021-10-07 21:25,Taylor Swift,Today Was A Fairytale - US Version,130347
2021-10-07 23:04,Little Big Town,Better Man,975
2021-10-07 23:04,Billie Eilish,Ocean Eyes - Blackbear Remix,29884
2021-10-07 23:04,Taylor Swift,Today Was A Fairytale - US Version,36594
2021-10-07 23:07,Leah Sykes,Sorry to the Waitress,177559
2021-10-07 23:11,Ben Rector,Brand New,243933
2021-10-07 23:15,Beyoncé,Formation - Homecoming Live,4306
2021-10-07 23:15,Taylor Swift,Holy Ground,202960
2021-10-07 23:15,Jagwar Twin,Shine,9404
2021-10-07 23:15,Phoebe Bridgers,Motion Sickness,998
2021-10-07 23:18,Phoebe Bridgers,Chinese Satellite (Copycat Killer Version),210626
2021-10-07 23:19,Del Water Gap,Ode to a Conversation Stuck in Your Throat,11075
2021-10-07 23:19,The Japanese House,Something Has to Change,28792
2021-10-07 23:19,Phoebe Bridgers,Georgia,2368
2021-10-07 23:58,Post Malone,Ball For Me (feat. Nicki Minaj),8608
2021-10-07 23:58,Lorde,Ribs,91762
2021-10-08 00:02,Taylor Swift,tolerate it,245440
2021-10-08 00:02,MARINA,To Be Human,7668
2021-10-08 00:06,Olivia Rodrigo,traitor,229226
2021-10-08 00:09,Olivia Rodrigo,hope ur ok,174730
2021-10-08 00:09,Taylor Swift,Wildest Dreams (Taylor's Version),3645
2021-10-08 00:09,Billie Eilish,Happier Than Ever,12422
2021-10-08 00:09,Shawn Mendes,Wonder,4435
2021-10-08 00:14,Lorde,Ribs,258969
2021-10-08 00:17,Selena Gomez,Lose You To Love Me,206458
2021-10-08 00:21,Olivia Rodrigo,drivers license,242013
2021-10-08 00:24,Tate McRae,wish i loved you in the 90s,51070
2021-10-08 00:24,James Arthur,September,2730
2021-10-08 00:24,One Direction,18,1066
2021-10-08 00:24,Taylor Swift,All Too Well,1194
2021-10-08 00:25,Olivia Rodrigo,"The Rose Song - From ""High School Musical: The Musical: The Series (Season 2)""",1322
2021-10-08 00:26,Iggy Azalea,Work,2346
2021-10-08 00:26,The 1975,Loving Someone,1322
2021-10-08 00:26,Lorde,Liability,57877
2021-10-08 00:26,milk.,A Little More,1525
2021-10-08 00:26,The 1975,Intro / Set3,8704
2021-10-08 00:32,Future,Codeine Crazy,346906
2021-10-08 00:36,Taylor Swift,New Romantics,230466
2021-10-08 00:40,Hydelic,Always Been but Never Dreamed,260837
2021-10-08 00:42,Mario Judah,Die Very Rough,91170
2021-10-08 00:45,Carling,Catching Feelings,220009
2021-10-08 00:51,The 1975,Somebody Else,347520
2021-10-08 00:55,Young Thug,Tomorrow 'Til Infinity (feat. Gunna),228306
2021-10-08 00:59,LANY,WHERE THE HELL ARE MY FRIENDS,217024
2021-10-08 01:02,Joji,Mr. Hollywood,202072
2021-10-08 01:05,Jesse,Bi,164280
2021-10-08 01:08,No Rome,Narcissist (feat. The 1975),195501
2021-10-08 01:25,No Rome,1:45AM (feat. Bearface),45316
2021-10-08 01:28,Christian French,By Myself,184624
2021-10-08 01:31,Quinn Lewis,If I Could Dance,159382
2021-10-08 01:34,Maroon 5,Memories,189486
2021-10-08 01:37,Colt Wagner,Sundance,176141
2021-10-08 01:41,Beyoncé,If I Were a Boy,6299
2021-10-08 01:41,Nathaniel Alford,Love U Better (feat. Lil Wayne & The-Dream),2496
2021-10-08 01:41,Miley Cyrus,We Can't Stop,231240
2021-10-08 01:42,Waka Flocka Flame,No Hands (feat. Roscoe Dash & Wale),57482
2021-10-08 01:46,Taylor Swift,Mary's Song (Oh My My My),213080
2021-10-08 01:50,Taylor Swift,Clean,271000
2021-10-08 01:54,Taylor Swift,All You Had To Do Was Stay,193293
2021-10-08 01:58,Rex Orange County,Best Friend,262231
2021-10-08 02:01,Taylor Swift,Stay Stay Stay,204826
2021-10-08 02:05,Luis Fonsi,Perfecta,195373
2021-10-08 02:09,Of Monsters and Men,Little Talks,266600
2021-10-08 02:10,Soccer Mommy,Your Dog,35993
2021-10-08 02:10,Bazzi,Caught in the Fire,0
2021-10-08 02:10,D Smoke,Rapture,767
2021-10-08 02:10,Lizzy Marella,How Do You Sleep?,0
2021-10-08 02:10,Loren Allred,Never Enough,928
2021-10-08 02:10,OSO Slim,If You Say,810
2021-10-08 02:13,Bazzi,Caught in the Fire,169090
2021-10-08 02:13,Lizzy Marella,How Do You Sleep?,2238
2021-10-08 02:18,Eagles,Hotel California - 2013 Remaster,33598
2021-10-08 02:18,Queen,Somebody To Love - Remastered 2011,296493
2021-10-08 02:21,Loote,85%,174106
2021-10-08 02:25,Post Malone,Congratulations,220293
2021-10-08 03:03,Big Red Machine,Renegade (feat. Taylor Swift),251128
2021-10-08 15:10,Bryson Tiller,Blame,7687
2021-10-08 15:10,Carling,Catching Feelings,1600
2021-10-08 15:13,No Rome,Narcissist (feat. The 1975),195501
2021-10-08 15:17,Joji,Mr. Hollywood,187123
2021-10-08 23:19,Joji,Mr. Hollywood,3831
2021-10-08 23:23,ella jane,bored&blind,221657
2021-10-08 23:23,Nic Howell,Coffee & Contemplation,17100
2021-10-08 23:27,LANY,heart won't let me,15812
2021-10-08 23:27,LANY,get away,185004
2021-10-08 23:30,LANY,get away,185004
2021-10-08 23:33,LANY,heart won't let me,185318
2021-10-08 23:34,LANY,ex i never had,81989
2021-10-08 23:35,LANY,ILYSB,32879
2021-10-08 23:36,LANY,Super Far,84497
2021-10-08 23:40,LANY,cowboy in LA,213800
2021-10-08 23:40,LANY,"roll over, baby",10213
2021-10-08 23:43,LANY,"never mind, let's break up",162316
2021-10-08 23:48,LANY,Hericane,321505
2021-10-08 23:48,LANY,Hurts,18158
2021-10-08 23:49,LANY,Thick And Thin,2368
2021-10-08 23:49,LANY,13,23730
2021-10-08 23:49,LANY,Malibu Nights,3436
2021-10-08 23:49,LANY,Thru These Tears,3738
2021-10-08 23:49,LANY,you!,22035
2021-10-08 23:49,LANY,i still talk to jesus,5874
2021-10-08 23:50,LANY,dancing in the kitchen,5526
2021-10-08 23:50,LANY,dna,8939
2021-10-08 23:53,LANY,I Don't Wanna Love You Anymore,4969
2021-10-08 23:53,LANY,cowboy in LA,8312
2021-10-08 23:53,LANY,Thick And Thin,5479
2021-10-08 23:53,Landon Conrath,Acetone,2763
2021-10-08 23:53,LANY,get away,185004
2021-10-08 23:53,Family of the Year,Hero,2136
2021-10-08 23:53,LANY,i still talk to jesus,15325
2021-10-08 23:54,Noah Kahan,Tidal,3482
2021-10-08 23:54,Cyndi Lauper,Girls Just Want to Have Fun,1602
2021-10-08 23:54,Ben Rector,Forever Like That,2275
2021-10-08 23:57,Jake Scott,Maybe,216583
2021-10-09 00:01,Cenji,Yellow,253814
2021-10-09 00:02,Adam Friedman,Glorious,8916
2021-10-09 00:02,Taylor Swift,I Wish You Would,3821
2021-10-09 00:02,MKTO,Classic,2739
2021-10-09 00:02,Lil Kapow,BLACKOUT,2763
2021-10-09 00:05,5 Seconds of Summer,Youngblood,195535
2021-10-09 00:05,Sickick,Pain Killer,2554
2021-10-09 00:08,Ben Rector,More Like Love,2832
2021-10-09 00:08,Queen,Somebody To Love - Remastered 2011,2484
2021-10-09 00:08,XXXTENTACION,the remedy for a broken heart (why am I so in love),4879
2021-10-09 00:08,Post Malone,Goodbyes (feat. Young Thug),174853
2021-10-09 00:09,Gavin Haley,better off,4597
2021-10-09 00:09,Marc Anthony,Está Rico,25890
2021-10-09 00:09,hooligan chase,Lone Ranger,2902
2021-10-09 00:10,AOBeats,Running,66339
2021-10-09 01:07,AOBeats,Running,163640
2021-10-09 01:10,.irg,new jersey,2182
2021-10-09 01:10,Logic,Wassup,198869
2021-10-09 01:10,Johan Lenox,cancel the party (chamber version) feat. Landon Cube,3250
2021-10-09 01:10,MAYLYN,You Go With Me,1578
2021-10-09 01:12,Sage The Gemini,Gas Pedal,3409
2021-10-09 01:12,OneRepublic,Connection,148459
2021-10-09 01:13,Megan Thee Stallion,Girls in the Hood,11052
2021-10-09 01:13,Allman Brothers Band,"Hot 'Lanta - Live At Fillmore East, March 13, 1971",4202
2021-10-09 01:13,Pop Smoke,For The Night (feat. Lil Baby & DaBaby),2693
2021-10-09 01:16,Matt Hall,gut feelings,171845
2021-10-09 01:16,Golds,Fragile,22005
2021-10-09 01:19,Cody Fry,Sailboat,204451
2021-10-09 01:20,pluko,higher (meldem Remix),14373
2021-10-09 01:20,Blake Rose,Rollerblades,22546
2021-10-09 01:20,Danny Ocean,Tú no me conoces,0
2021-10-09 01:21,Valley,Cure,70054
2021-10-09 01:22,Louis The Child,Hole In My Heart (with Livingston),70960
2021-10-09 01:23,Halsey,"I am not a woman, I'm a god - Hot Chip Remix",10750
2021-10-09 01:23,dempsey hope,commitment issues,3366
2021-10-09 01:23,Remi Wolf,Anthony Kiedis,19249
2021-10-09 01:26,Marc E. Bassy,Just My Luck,186496
2021-10-09 01:30,Bo Baskoro,The Color Blue,227927
2021-10-09 01:33,Why Don't We,Unbelievable,189384
2021-10-09 01:36,Johan Lenox,World On Fire (with Kevin George),180000
2021-10-09 01:39,Mary Shannon,Train Tracks,196316
2021-10-09 01:39,Marc E. Bassy,Just My Luck,1904
2021-10-09 01:39,Quinn XCII,Straightjacket,1273
2021-10-09 01:40,Johan Lenox,everybody's cool but me,8707
2021-10-09 01:40,Aeris Roves,Running Thru 3AM,1021
2021-10-09 01:41,Healy,Tucson,99102
2021-10-09 02:30,Healy,Tucson,44744
2021-10-09 18:52,Khalid,Free Spirit,182080
2021-10-09 18:57,Charli Adams,Backseat,282628
2021-10-09 19:00,Peach PRC,Blondes,180560
2021-10-09 19:02,ASTN,LA DON’T LOOK GOOD ON U,156340
2021-10-09 19:06,Tennis Club,Morning,241123
2021-10-09 19:07,Nic Howell,Coffee & Contemplation,47139
2021-10-09 19:07,The Band CAMINO,Help Me Get Over You,6624
2021-10-09 19:10,The Band CAMINO,1 Last Cigarette,185832
2021-10-09 19:13,The Band CAMINO,Daphne Blue,182840
2021-10-09 19:16,The Band CAMINO,Sorry Mom,181230
2021-10-09 19:20,The Band CAMINO,1 Last Cigarette,185832
2021-10-09 19:23,The Band CAMINO,Roses,181673
2021-10-09 19:28,The Band CAMINO,California,300720
2021-10-09 19:30,The Band CAMINO,Underneath My Skin,128757
2021-10-09 19:32,Ben Rector,Peace,5749
2021-10-09 19:32,The Band CAMINO,See Through,111061
2021-10-09 19:32,Saweetie,Swan Song,3349
2021-10-09 19:35,Leah Sykes,Sorry to the Waitress,177559
2021-10-09 19:37,Noah Cyrus,July,156106
2021-10-09 19:41,Lauv,Modern Loneliness - LVNDSCAPE Remix,194380
2021-10-09 19:41,Maggie Mulvihill,Type of Love,4779
2021-10-09 20:30,Healy,Tucson,7551
2021-10-09 20:30,Fly By Midnight,Caffeine (feat. Shoffy),40831
2021-10-09 20:31,Healy,Tucson,53201
2021-10-09 20:34,Ocean Park Standoff,Good News,188138
2021-10-09 20:38,Rence,Baby Blue,208000
2021-10-09 20:41,Mary Shannon,Train Tracks,196316
2021-10-09 20:43,Bryce Vine,It Falls Apart,141680
2021-10-09 20:47,BANNERS,Someone To You,219813
2021-10-09 20:49,5 Seconds of Summer,Lie To Me (feat. Julia Michaels),149877
2021-10-09 20:52,pluko,used to,167088
2021-10-09 20:56,Kayden,I Found You,195849
2021-10-09 20:58,AJ Mitchell,Slow Dance (feat. Ava Max),178799
2021-10-09 21:05,Gavin Haley,better off,3506
2021-10-09 21:05,Kanye West,Tell The Vision,1718
2021-10-09 21:05,Jome,Blue,138901
2021-10-09 21:05,Taylor Swift,Afterglow,5572
2021-10-09 21:05,Phil Collins,Can't Stop Loving You,2275
2021-10-09 21:08,LANY,if this is the last time,203853
2021-10-09 21:12,Lorde,Ribs,8195
2021-10-09 21:12,Hardcastle,Back to You,236652
2021-10-09 21:38,Lorde,Ribs,3065
2021-10-09 21:41,Healy,Tucson,204123
2021-10-09 21:44,Ty James,Splash,150447
2021-10-09 21:47,Mary Shannon,Train Tracks,141707
2021-10-09 21:52,Levi Matthan,Honey (B),17558
2021-10-09 21:56,Olivia Rodrigo,traitor,229226
2021-10-09 21:58,Olivia Rodrigo,favorite crime,152666
2021-10-09 22:01,Olivia Rodrigo,enough for you,202826
2021-10-09 22:04,Olivia Rodrigo,good 4 u,178146
2021-10-09 23:19,Olivia Rodrigo,hope ur ok,209560
2021-10-09 23:19,Olivia Rodrigo,"jealousy, jealousy",20796
2021-10-09 23:23,Olivia Rodrigo,traitor,229226
2021-10-09 23:25,Olivia Rodrigo,brutal,143746
2021-10-09 23:29,Olivia Rodrigo,enough for you,202826
2021-10-09 23:33,Olivia Rodrigo,drivers license,242013
2021-10-09 23:33,Olivia Rodrigo,happier,9402
2021-10-09 23:37,Olivia Rodrigo,traitor,229226
2021-10-09 23:40,Olivia Rodrigo,deja vu,215506
2021-10-09 23:43,Olivia Rodrigo,good 4 u,178146
2021-10-09 23:46,Olivia Rodrigo,brutal,143746
2021-10-09 23:49,Olivia Rodrigo,hope ur ok,209560
2021-10-09 23:52,Olivia Rodrigo,"jealousy, jealousy",173160
2021-10-09 23:56,Olivia Rodrigo,drivers license,242013
2021-10-09 23:59,Olivia Rodrigo,happier,175933
2021-10-10 00:01,Olivia Rodrigo,enough for you,103916
2021-10-10 00:05,Olivia Rodrigo,traitor,229226
2021-10-10 00:07,Olivia Rodrigo,"jealousy, jealousy",173160
2021-10-10 00:08,Gordon Snyder,Outta PA,2880
2021-10-10 00:08,Olivia Rodrigo,brutal,25018
2021-10-10 00:08,Christian French,By Myself,3893
2021-10-10 00:11,Why Don't We,Unbelievable,189384
2021-10-10 00:14,The Band CAMINO,Roses,181673
2021-10-10 00:19,John K,Rum n Tequila,1354
2021-10-10 00:19,Levi Matthan,Honey (B),821
2021-10-10 00:19,Elijah Midjord,Good Ol' Days,289061
2021-10-10 00:19,Johnny Balik,OMW,437
2021-10-10 00:19,JT Roach,Unforgettable,1514
2021-10-10 00:19,Bryce Vine,It Falls Apart,1162
2021-10-10 00:23,Healy,Tucson,204123
2021-10-10 00:25,Zach Paradis,Parking Lot,177500
2021-10-10 00:30,Coldplay,Charlie Brown,285159
2021-10-10 00:33,Christian French,By Myself,184624
2021-10-10 00:37,Gordon Snyder,Outta PA,194642
2021-10-10 00:39,dempsey hope,commitment issues,170952
2021-10-10 00:43,Mike Mains & The Branches,Briggs,194736
2021-10-10 00:46,Michael Andrew,YOU,198600
2021-10-10 00:48,John K,Rum n Tequila,137720
2021-10-10 00:52,Etham,I Wish It Was Me,211080
2021-10-10 00:55,The Chainsmokers,Wake Up Alone,215720
2021-10-10 00:59,GAWVI,Fight For Me,203324
2021-10-10 01:02,The Band CAMINO,Roses,181673
2021-10-10 01:05,Luke O'Brien,Beautiful Trees,182137
2021-10-10 01:09,Cenji,Yellow,253814
2021-10-10 01:12,Matt Hall,gut feelings,171845
2021-10-10 04:14,Quinn XCII,Straightjacket,1811
2021-10-10 04:17,No Rome,Narcissist (feat. The 1975),195501
2021-10-10 04:21,The 1975,If You’re Too Shy (Let Me Know) - Edit,239876
2021-10-10 04:25,Iggy Azalea,Work,223196
2021-10-10 04:29,Carling,Catching Feelings,220009
2021-10-10 04:30,The 1975,Paris,1162
2021-10-10 04:30,Jesse,Bi,970
2021-10-10 04:30,The 1975,I Like America & America Likes Me,906
2021-10-10 04:30,LANY,WHERE THE HELL ARE MY FRIENDS,1376
2021-10-10 04:30,The 1975,Somebody Else,1482
2021-10-10 04:30,The 1975,Shiny Collarbone,746
2021-10-10 04:30,Taylor Swift,New Romantics,842
2021-10-10 04:30,Beach House,Wildflower,101900
2021-10-10 04:30,Future,Codeine Crazy,1791
2021-10-10 04:30,Young Thug,Tomorrow 'Til Infinity (feat. Gunna),757
2021-10-10 04:30,milk.,A Little More,1066
2021-10-10 04:31,Taylor Swift,Lover,1088
2021-10-10 04:31,Danny Ocean,Tel Aviv,2677
2021-10-10 04:31,The 1975,Loving Someone,1130
2021-10-10 04:31,JAY-Z,Ni**as In Paris,9194
2021-10-10 04:31,Daft Punk,Make Love,1610
2021-10-10 15:56,The Band CAMINO,1 Last Cigarette,362
2021-10-10 15:56,Nic Howell,Coffee & Contemplation,7018
2021-10-10 15:56,Bryan Adams,Summer Of '69,2048
2021-10-10 15:59,Remi Wolf,Monte Carlo,107972
2021-10-10 16:00,ella jane,bored&blind,221657
2021-10-10 16:03,WESLEY,HOME,186413
2021-10-10 16:06,Late Night Thoughts,Dust,204621
2021-10-10 16:09,Peach PRC,Blondes,180560
2021-10-10 16:14,Tennis Club,Morning,241123
2021-10-10 16:16,Francisco Martin,Alaska - Performance Version,143432
2021-10-10 16:19,Lost Kings,Feather,211320
2021-10-10 16:22,Smallpools,Stumblin' Home,179857
2021-10-10 16:25,ASTN,LA DON’T LOOK GOOD ON U,156340
2021-10-10 16:28,Elijah Noll,Nova Scotia,201333
2021-10-10 16:31,Boon,i might like u,135704
2021-10-10 16:33,Peach Tree Rascals,I'm Sorry,164913
2021-10-10 16:35,Grey,DEEP END,1855
2021-10-10 16:35,Jukebox The Ghost,Girl,97910
2021-10-10 16:35,Dylan Rockoff,Supernova,13632
2021-10-10 16:35,Houston Kendrick,R U D Y,3285
2021-10-10 16:38,D Smoke,Last Supper,131842
2021-10-10 16:41,AJR,Turning Out,232542
2021-10-10 16:42,AJR,Birthday Party,1066
2021-10-10 16:42,Shania Twain,Any Man Of Mine - Live From Vegas,831
2021-10-10 16:42,Kevin Courtois,Visions,1322
2021-10-10 16:42,Kevin Courtois,Visions,5823
2021-10-10 16:42,Kevin Courtois,Visions,42
2021-10-10 16:42,Post Malone,Ball For Me (feat. Nicki Minaj),757
2021-10-10 16:44,The Kid LAROI,STAY (with Justin Bieber),141805
2021-10-10 16:45,Sleepy Hallow,2055,416
2021-10-10 16:45,Baby Keem,family ties (with Kendrick Lamar),37160
2021-10-10 16:45,Marshmello,Leave Before You Love Me (with Jonas Brothers),0
2021-10-10 16:45,LISA,MONEY,736
2021-10-10 16:45,Coldplay,My Universe,842
2021-10-10 16:45,Camila Cabello,Don't Go Yet,1749
2021-10-10 16:45,Elton John,Cold Heart - PNAU Remix,864
2021-10-11 01:37,Farruko,Pepas,222400
2021-10-11 01:42,Lorde,Ribs,258969
2021-10-11 01:44,Nicki Minaj,Beez In The Trap,138898
2021-10-11 01:51,Hammock,Ten Thousand Years Won't Save Your Life,387675
2021-10-11 01:53,James Wadman,"The Story of You and Me, Pt. 1",174545
2021-10-11 01:58,The Album Leaf,The Light,269066
2021-10-11 03:17,Jai Wolf,Indian Summer,50210
2021-10-11 16:28,Khalid,Free Spirit,182080
2021-10-11 17:26,Sam Hunt,House Party,147233
2021-10-12 13:42,Rod Stewart,Forever Young,248000
